id,relid,year,start_year,end_year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,iso3,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
161964,TUR-1990-1-333-2,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 2/16/1990 KURDISH REBELS HOLDING FAMILY HOSTAGE BATTLE TURKISH FORCES.     R 2/18/1990 KURDISH REBELS DIE AFTER TURKISH VILLAGE SIEGE.,,,,,1,Batikarakoc village,Batikarakoc village in the southeastern province of Diyarbakir.,Diyarbakır province,,37.818363,TUR,40.191357,POINT (40.191357 37.818363),184041,Turkey,640,Middle East,1,1,1990-02-16 00:00:00.000,1990-02-16 00:00:00.000,1,2,0,0,3,3,3,640,
161965,TUR-1990-1-333-3,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 2/23/1990 TWO KURDISH REBELS KILLED NEAR TURKISH SIEGE VILLAGE.,,,,,2,Batikarakoc village,"near Batikarakoc village, east of the main southeastern city of Diyarbakir",Diyarbakır province,,37.818363,TUR,40.191357,POINT (40.191357 37.818363),184041,Turkey,640,Middle East,1,1,1990-02-23 00:00:00.000,1990-02-23 00:00:00.000,0,2,0,0,2,2,2,640,
161955,TUR-1990-1-333-4,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 3/12/1990 TURKISH TROOPS KILL FOUR REBEL KURDS IN CLASH.,,,,security officials,2,Caglayancerit village,near the town of Caglayancerit,Kahramanmaraş province,Caglayancerit district,37.749594,TUR,37.296223,POINT (37.296223 37.749594),184035,Turkey,640,Middle East,1,1,1990-03-12 00:00:00.000,1990-03-12 00:00:00.000,0,4,0,0,4,4,4,640,
161956,TUR-1990-1-333-5,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 3/13/1990 TURKISH TROOPS KILL 14 KURDISH REBELS IN CLASH.,,,,,1,Serenli village,Serenli village about 30 km (20 miles) north of the Syrian border.,Mardin province,,37.563333,TUR,40.823056,POINT (40.823056 37.563333),184042,Turkey,640,Middle East,1,1,1990-03-13 00:00:00.000,1990-03-13 00:00:00.000,0,14,0,0,14,14,14,640,
161987,TUR-1990-1-333-6,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 3/16/1990 78 words,,,,officials,2,Pervari town,near Pervari town in Siirt province about 110 km (70 miles) north of the Iraqi border.,Siirt province,Pervari district,37.935734,TUR,42.549274,POINT (42.549274 37.935734),184046,Turkey,640,Middle East,1,1,1990-03-16 00:00:00.000,1990-03-16 00:00:00.000,1,4,0,0,5,5,5,640,
161989,TUR-1990-1-333-7,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"R 3/22/1990 KURDISH REBELS KILL TWO TURKISH SOLDIERS, SAYS AGENCY.",,,,,2,Pervari town,near Pervari town in Siirt province 110 km (70 miles) north of the Iraqi border,Siirt province,Pervari district,37.935734,TUR,42.549274,POINT (42.549274 37.935734),184046,Turkey,640,Middle East,1,1,1990-03-22 00:00:00.000,1990-03-22 00:00:00.000,2,0,0,0,2,2,2,640,
158959,TUR-1990-1-333-8,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 4/5/1990 TURKISH TROOPS KILL TWO REBEL KURDS IN CLASH.,,,,,5,Southeastern Turkey,southeastern Turkey,,,37.890868,TUR,42.526891,POINT (42.526891 37.890868),184046,Turkey,640,Middle East,1,1,1990-04-05 00:00:00.000,1990-04-05 00:00:00.000,0,2,0,0,2,2,2,640,
161776,TUR-1990-1-333-9,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 4/7/1990 TURKISH TROOPS KILL REBEL KURD IN SOUTHEASTERN TURKEY.,,,,,1,Hakkari town,near the southeastern town of Hakkari,Hakkari province,Hakkari district,37.574444,TUR,43.740833,POINT (43.740833 37.574444),184048,Turkey,640,Middle East,1,1,1990-04-07 00:00:00.000,1990-04-07 00:00:00.000,0,1,0,0,1,1,1,640,
161778,TUR-1990-1-333-10,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 4/10/1990 TURKISH TROOPS KILL NINE REBEL KURDS IN ONGOING CLASH.       R 4/11/1990 KURDISH REBELS KILL SEVEN IN SOUTHEAST TURKEY.,,,,officials,4,Hakkari province,"near Oymakkaya village in Hakkari, 25 km (15 miles) north of the border",Hakkari province,,37.466111,TUR,44.064444,POINT (44.064444 37.466111),183329,Turkey,640,Middle East,2,2,1990-04-07 00:00:00.000,1990-04-11 00:00:00.000,0,26,0,0,26,26,26,640,
161781,TUR-1990-1-333-11,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"R 4/22/1990 TURKISH TROOPS CLASH WITH REBEL KURDS, SEVEN DEAD.",,,,officials,1,Şırnak town,"near Sirnak town, about 40 km (25 miles) north of the Iraqi border",Şırnak province,Şırnak district,37.513930,TUR,42.454324,POINT (42.454324 37.513930),184045,Turkey,640,Middle East,1,1,1990-04-21 00:00:00.000,1990-04-21 00:00:00.000,1,6,0,0,7,7,7,640,
161772,TUR-1990-1-333-12,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 5/4/1990 TURKISH FORCES KILL 17 REBEL KURDS IN FRESH CRACKDOWN.      R 5/5/1990 TWO TURKISH SOLDIERS KILLED IN CLASHES WITH REBELS.,,,,,5,Turkey/Iraq border,"rugged terrain near the Iraqi border,",,,37.225581,TUR,43.647827,POINT (43.647827 37.225581),183328,Turkey,640,Middle East,2,2,1990-05-01 00:00:00.000,1990-05-05 00:00:00.000,8,24,0,0,32,32,32,640,
161884,TUR-1990-1-333-14,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"R 5/11/1990 TURKISH TROOPS KILL FOUR REBEL KURDS, UNCOVER ARMS CACHE.",,,,officials,2,Şırnak town,"near Sirnak town in the southeastern province of Siirt,",Şırnak province,Şırnak district,37.513930,TUR,42.454324,POINT (42.454324 37.513930),184045,Turkey,640,Middle East,1,2,1990-05-09 00:00:00.000,1990-05-10 00:00:00.000,0,4,0,0,4,4,4,640,
161882,TUR-1990-1-333-13,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 5/10/1990 REBEL KURDS KILL NINE PEOPLE IN TURKEY - OFFICIAL SOURCES.,,,,official sources,2,Boğazören village,"near the remote Bogazoren village in Hakkari province, 50 km (30 miles) north Iraq",Diyarbakır province,,37.812026,TUR,40.119752,POINT (40.119752 37.812026),184041,Turkey,640,Middle East,1,1,1990-05-09 00:00:00.000,1990-05-09 00:00:00.000,0,0,0,0,0,6,0,640,
161885,TUR-1990-1-333-15,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 5/14/1990 TURKISH TROOPS KILL THREE REBEL KURDS IN SOUTHEAST.,,,,officials,2,Kurtalan town,near the town of Kurtalan,Siirt province,Kurtalan district,37.927174,TUR,41.702816,POINT (41.702816 37.927174),184044,Turkey,640,Middle East,1,1,1990-05-13 00:00:00.000,1990-05-13 00:00:00.000,0,3,0,0,3,3,3,640,
161886,TUR-1990-1-333-16,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 5/16/1990 GUNMEN KILL TWO TURKISH POLICEMEN IN SOUTHEAST.,,,,official,1,Ceylanpınar town,town of Ceylanpinar,Şanlıurfa province,Ceylanpınar district,36.847222,TUR,40.050000,POINT (40.050000 36.847222),182601,Turkey,640,Middle East,1,1,1990-05-15 00:00:00.000,1990-05-15 00:00:00.000,2,0,0,0,2,2,2,640,
161887,TUR-1990-1-333-17,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 5/18/1990 TURKISH FORCES KILL THREE KURDISH REBELS.,,,,,2,Dogubayazit town,"near the eastern town of Dogubeyazit,",Ağrı province,Dogubayazit district,39.546944,TUR,44.084167,POINT (44.084167 39.546944),186929,Turkey,640,Middle East,1,1,1990-05-17 00:00:00.000,1990-05-17 00:00:00.000,0,3,0,0,3,3,3,640,
161967,TUR-1990-1-333-18,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"R 5/25/1990 POLICEMAN, TWO REBELS KILLED IN CLASH IN SOUTHEAST TURKEY.",,,,,2,Şanlıurfa town,hamlet near the Syrian border at Sanliurfa,Şanlıurfa province,,37.167080,TUR,38.793919,POINT (38.793919 37.167080),183318,Turkey,640,Middle East,1,1,1990-05-25 00:00:00.000,1990-05-25 00:00:00.000,1,2,0,0,3,3,3,640,
161968,TUR-1990-1-333-19,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"R 5/31/1990 KURDISH REBELS CLASH WITH TURKISH TROOPS, FIVE KILLED.",,,,officials,4,Siirt province,Siirt province.,Siirt province,,37.930000,TUR,42.270278,POINT (42.270278 37.930000),184045,Turkey,640,Middle East,1,1,1990-05-31 00:00:00.000,1990-05-31 00:00:00.000,1,4,0,0,5,5,5,640,
161969,TUR-1990-1-333-20,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"R 6/5/1990 TURKISH TROOPS CLASH WITH REBEL KURDS, TWO KILLED.",,,,,2,Catak town,"near Catak town, 150 km (90 miles) from the Iranian frontier",Van province,Catak district,38.002933,TUR,43.052434,POINT (43.052434 38.002933),184767,Turkey,640,Middle East,1,1,1990-06-04 00:00:00.000,1990-06-04 00:00:00.000,0,1,1,0,2,2,2,640,
161970,TUR-1990-1-333-21,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"R 6/8/1990 REBELS KILL SOLDIER, KIDNAP SHEPHERD IN SOUTHEAST TURKEY.",,,,,2,Yeniyazi village,"near Yenisu town, in Bingol province, about 914 km (570 miles) east of Ankara",Bingöl province,Genc District,38.670586,TUR,40.570301,POINT (40.570301 38.670586),185482,Turkey,640,Middle East,1,1,1990-06-07 00:00:00.000,1990-06-07 00:00:00.000,1,0,0,0,1,1,1,640,
161971,TUR-1990-1-333-22,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 6/11/1990 REBEL KURDS KILLS 26 IN BIGGEST RAID FOR TWO YEARS.    R 6/12/1990 KURDISH REBEL RAID TOLL RISES TO 27.,,,,,5,Southeastern Turkey,remote southeastern Turkish village,,,37.890868,TUR,42.526891,POINT (42.526891 37.890868),184046,Turkey,640,Middle East,1,1,1990-06-10 00:00:00.000,1990-06-10 00:00:00.000,0,0,0,0,0,27,0,640,
161991,TUR-1990-1-333-23,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 6/14/1990 FIVE KILLED WHEN TURKISH TROOPS CLASH WITH REBEL KURDS.,,,,official sources,2,Çevrimli village,near the village of Cevrimli,Şırnak province,,37.535465,TUR,41.899703,POINT (41.899703 37.535465),184044,Turkey,640,Middle East,1,1,1990-06-12 00:00:00.000,1990-06-12 00:00:00.000,3,2,0,0,5,5,5,640,
161993,TUR-1990-1-333-24,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 6/17/1990 TWELVE KILLED IN CLASHES WITH REBEL KURDS IN SOUTHEAST TURKEY.,,,,official sources,5,Southeastern Turkey,southeastern Turkey,,,37.890868,TUR,42.526891,POINT (42.526891 37.890868),184046,Turkey,640,Middle East,1,1,1990-06-16 00:00:00.000,1990-06-16 00:00:00.000,7,5,0,0,12,12,12,640,
161888,TUR-1990-1-333-25,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"R 6/21/1990 SIX KILLED, TWO WOUNDED IN REBEL CLASH IN TURKEY.",,,,,2,Pütürge village,"near Poturge town in the province of Malatya, 650 km (400 miles) east of Ankara",Malatya province,,38.196667,TUR,38.869722,POINT (38.869722 38.196667),184758,Turkey,640,Middle East,1,1,1990-06-20 00:00:00.000,1990-06-20 00:00:00.000,1,5,0,0,6,6,6,640,
158961,TUR-1990-1-333-27,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 6/25/1990 12 KILLED IN KURDISH SEPARATIST VIOLENCE IN TURKEY.,,,,,2,Şırnak town,"near Sirnak town, 50 km (30 miles) north of the Iraqi frontier",Şırnak province,Şırnak district,37.513930,TUR,42.454324,POINT (42.454324 37.513930),184045,Turkey,640,Middle East,1,1,1990-06-25 00:00:00.000,1990-06-25 00:00:00.000,0,1,0,0,1,1,1,640,
161891,TUR-1990-1-333-26,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 6/25/1990 12 KILLED IN KURDISH SEPARATIST VIOLENCE IN TURKEY.,,,,,2,Van town,"near the eastern city of Van, 75 km (45 miles) from the Iranian frontier",Van province,Van district,38.494565,TUR,43.383231,POINT (43.383231 38.494565),184767,Turkey,640,Middle East,1,1,1990-06-25 00:00:00.000,1990-06-25 00:00:00.000,1,5,0,0,6,6,6,640,
161688,TUR-1990-1-333-28,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"R 7/6/1990 REBELS KILL TRAIN WORKER, POLICEMAN IN TURKEY.",,,,,1,Cizre town,"in Cizre, near the Syrian border,",Şırnak province,Cizre district,37.325000,TUR,42.195833,POINT (42.195833 37.325000),183325,Turkey,640,Middle East,1,1,1990-07-06 00:00:00.000,1990-07-06 00:00:00.000,1,0,0,0,1,1,1,640,
161690,TUR-1990-1-333-29,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 7/18/1990 FOUR DIE IN CLASH BETWEEN TURKISH TROOPS AND REBEL KURDS.,,,,officials,2,Cukurca village,"near Cukurca town in Hakkari province, less than 10 km (six miles) north of the rugged border,",Hakkari province,Cukurca district,37.248056,TUR,43.613611,POINT (43.613611 37.248056),183328,Turkey,640,Middle East,1,1,1990-07-17 00:00:00.000,1990-07-17 00:00:00.000,0,3,0,0,3,3,3,640,
161773,TUR-1990-1-333-30,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 7/26/1990 12 KILLED IN KURDISH CLASHES IN TURKEY.,,,,official statement,4,Van province,in Van province,Van province,,38.407357,TUR,43.717793,POINT (43.717793 38.407357),184768,Turkey,640,Middle East,1,1,1990-07-26 00:00:00.000,1990-07-26 00:00:00.000,5,0,1,0,6,6,6,640,
161783,TUR-1990-1-333-31.1,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 7/28/1990 KURDISH CLASHES KILL 23 IN SOUTHEAST TURKEY.,,,,,4,Şırnak province,province of Sirnak,Şırnak province,,37.449444,TUR,42.574444,POINT (42.574444 37.449444),183326,Turkey,640,Middle East,1,1,1990-07-28 00:00:00.000,1990-07-28 00:00:00.000,2,9,1,0,12,11,12,640,
162110,TUR-1990-1-333-31.2,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 7/28/1990 KURDISH CLASHES KILL 23 IN SOUTHEAST TURKEY.,,,,,4,Siirt province,province Siirt,Siirt province,,37.930000,TUR,42.270278,POINT (42.270278 37.930000),184045,Turkey,640,Middle East,1,1,1990-07-28 00:00:00.000,1990-07-28 00:00:00.000,2,9,0,0,11,12,11,640,
161784,TUR-1990-1-333-32,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 7/30/1990 REBEL KURDS KILL TURKISH OFFICERS AFTER WEEK OF CLASHES.,,,,,2,Pervari town,near Pervari town in the southeast province of Siirt,Siirt province,Pervari district,37.935734,TUR,42.549274,POINT (42.549274 37.935734),184046,Turkey,640,Middle East,1,1,1990-07-29 00:00:00.000,1990-07-29 00:00:00.000,7,0,0,0,7,7,7,640,
161785,TUR-1990-1-333-33,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 8/1/1990 TURKISH TROOPS KILL FOUR REBEL KURDS IN SOUTHEAST.,,,,regional officials,2,Kiziltepe town,"near Kiziltepe, about 10 km (six miles) north of the Syrian border, Mardin province",Mardin province,Kiziltepe district,37.193187,TUR,40.587993,POINT (40.587993 37.193187),183322,Turkey,640,Middle East,1,1,1990-08-01 00:00:00.000,1990-08-01 00:00:00.000,0,4,0,0,4,4,4,640,
161786,TUR-1990-1-333-34,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"R 8/7/1990 KURDISH REBELS CLASH WITH TURKISH TROOPS, SEVEN KILLED.",,,,security officials,2,Yuksekova town,"near Yuksekova town, in Hakkari province, north of the Iraqi border",Hakkari province,Yuksekova district,37.566667,TUR,44.283333,POINT (44.283333 37.566667),184049,Turkey,640,Middle East,1,1,1990-08-06 00:00:00.000,1990-08-06 00:00:00.000,0,7,0,0,7,7,7,640,
161869,TUR-1990-1-333-35,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 8/15/1990 KURDISH REBELS KILL THREE CHILDREN AND AN ADULT.,,,,,1,Kemer town,"Kemerli village, about 1,200 km (750 miles) southeast of Ankar",Muğla province,,37.137630,TUR,27.631448,POINT (27.631448 37.137630),183296,Turkey,640,Middle East,1,1,1990-08-14 00:00:00.000,1990-08-14 00:00:00.000,0,0,0,0,0,4,0,640,
161897,TUR-1990-1-333-36,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 8/20/1990 TURKISH TROOPS KILL FIVE REBEL KURDS IN SOUTHEAST.,,,,officials,1,Ucerli village,"Ucerli village in Mardin province, about 40 km (25 miles) north of the Syrian border",Mardin province,,37.619692,TUR,40.944117,POINT (40.944117 37.619692),184042,Turkey,640,Middle East,1,1,1990-08-20 00:00:00.000,1990-08-20 00:00:00.000,0,5,0,0,5,5,5,640,
161900,TUR-1990-1-333-37,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 9/2/1990 GUNMEN KILL TWO TURKISH POLICEMEN IN RAID.,,,,,1,Diyarbakır town,"Diyarbakir, 920 km (575 miles) southeast of Ankara,",Diyarbakır province,,37.915833,TUR,40.218889,POINT (40.218889 37.915833),184041,Turkey,640,Middle East,1,1,1990-09-01 00:00:00.000,1990-09-01 00:00:00.000,2,0,0,0,2,2,2,640,
161974,TUR-1990-1-333-38,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"R 9/12/1990 KURDISH REBELS CLASH WITH TURKISH TROOPS, THREE KILLED.",,,,security officials,2,Dargecit town,"near Dargecit, about 100 km (60 miles) north of the Syrian border",Mardin province,Dargecit district,37.545453,TUR,41.719665,POINT (41.719665 37.545453),184044,Turkey,640,Middle East,1,1,1990-09-12 00:00:00.000,1990-09-12 00:00:00.000,0,3,0,0,3,3,3,640,
161975,TUR-1990-1-333-39,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 9/14/1990 TURKISH TROOPS KILL EIGHT KURDISH REBELS IN CLASH.,,,,security sources,2,Tasli village,"near Tasli village, about 100 km (60 miles) north of the Iraqi and Syrian borders",Siirt province,,37.993889,TUR,42.141667,POINT (42.141667 37.993889),184045,Turkey,640,Middle East,1,1,1990-09-14 00:00:00.000,1990-09-14 00:00:00.000,0,8,0,0,8,8,8,640,
161976,TUR-1990-1-333-40,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"R 9/18/1990 TURKISH TROOPS KILL TWO REBEL KURDS, ARREST SYMPATHISERS.",,,,,4,Bingöl province,Near the mountain hamlet of Almiran in Bingol province,Bingöl province,,39.083333,TUR,40.833333,POINT (40.833333 39.083333),186202,Turkey,640,Middle East,1,1,1990-09-17 00:00:00.000,1990-09-17 00:00:00.000,0,1,0,0,1,1,1,640,
161977,TUR-1990-1-333-41,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"R 9/18/1990 TURKISH TROOPS KILL TWO REBEL KURDS, ARREST SYMPATHISERS.",,,,,2,Eruh town,near Eruh town in Siirt province,Siirt province,Eruh district,37.751667,TUR,42.181111,POINT (42.181111 37.751667),184045,Turkey,640,Middle East,1,1,1990-09-17 00:00:00.000,1990-09-17 00:00:00.000,0,1,0,0,1,1,1,640,
161932,TUR-1990-1-333-42,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 9/30/1990 THIRTEEN DIE IN CLASHES BETWEEN TURKISH TROOPS AND REBEL KURDS.,,,,,4,Gaziantep province,Gaziantep province bordering Syria,Gaziantep province,,37.040556,TUR,37.306944,POINT (37.306944 37.040556),183315,Turkey,640,Middle East,1,1,1990-09-30 00:00:00.000,1990-09-30 00:00:00.000,0,8,0,0,8,8,8,640,
161933,TUR-1990-1-333-43,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 9/30/1990 THIRTEEN DIE IN CLASHES BETWEEN TURKISH TROOPS AND REBEL KURDS.,,,,,2,Gurpinar town,"near Gurpinar, in Van province, bordering Iran.",Van province,Gurpinar district,38.323717,TUR,43.409912,POINT (43.409912 38.323717),184767,Turkey,640,Middle East,1,1,1990-09-30 00:00:00.000,1990-09-30 00:00:00.000,3,2,0,0,5,5,5,640,
161834,TUR-1990-1-333-44,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 10/10/1990 REBEL KURDS KILL FIVE CIVILIANS IN TURKEY.,,,,,1,Kutlu village,"Kutlu, about 135 km (85 miles) north of the Syrian border",Diyarbakır province,,38.348152,TUR,40.794857,POINT (40.794857 38.348152),184762,Turkey,640,Middle East,1,1,1990-10-09 00:00:00.000,1990-10-09 00:00:00.000,0,0,0,0,0,5,0,640,
161692,TUR-1990-1-333-45,1990,1990,1990,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"R 10/22/1990 KURDISH REBELS CLASH WITH TURKISH TROOPS, THREE KILLED.",,,,security officials,4,Şırnak province,"Sirnak province, about 75 km (47 miles) north of Syrian and Iraqi borders",Şırnak province,,37.449444,TUR,42.574444,POINT (42.574444 37.449444),183326,Turkey,640,Middle East,1,1,1990-10-22 00:00:00.000,1990-10-22 00:00:00.000,0,3,0,0,3,3,3,640,
